iso_code,year,cause,cause_group,deaths,population,death_rate
COG,2019,Acute hepatitis B,1,14.5,5380504.0,0.27
COG,2019,Kidney cancer,2,12.96,5380504.0,0.24
COG,2019,Gallbladder and biliary tract cancer,2,10.79,5380504.0,0.2
COG,2019,Brain and nervous system cancers,2,9.55,5380504.0,0.18
COG,2019,Acute hepatitis A,1,9.7,5380504.0,0.18
COG,2019,African trypanosomiasis,1,6.69,5380504.0,0.12
COG,2019,Upper respiratory infections,1,6.72,5380504.0,0.12
COG,2019,Gynecological diseases,2,5.08,5380504.0,0.09
COG,2019,Multiple sclerosis,2,3.8,5380504.0,0.07
COG,2019,Rabies,1,3.74,5380504.0,0.07
COG,2019,Gonorrhoea,1,3.16,5380504.0,0.06
COG,2019,Acute hepatitis C,1,2.49,5380504.0,0.05
COG,2019,Urolithiasis,2,2.54,5380504.0,0.05
COG,2019,Diphtheria,1,1.89,5380504.0,0.04
COG,2019,Mesothelioma,2,2.15,5380504.0,0.04
COG,2019,Thyroid cancer,2,1.82,5380504.0,0.03
COG,2019,Echinococcosis,1,1.5,5380504.0,0.03
COG,2019,Ascariasis,1,1.06,5380504.0,0.02
COG,2019,Chlamydia,1,1.01,5380504.0,0.02
COG,2019,Acute hepatitis E,1,0.91,5380504.0,0.02
COG,2019,Testicular cancer,2,1.01,5380504.0,0.02
COG,2019,Otitis media,1,0.65,5380504.0,0.01
COG,2019,Thalassaemias,2,0.46,5380504.0,0.01
COG,2019,Collective violence and legal intervention,3,0.52,5380504.0,0.01
COG,2019,Natural disasters,3,0.0,5380504.0,0.0
COG,2019,Oral conditions,2,0.0,5380504.0,0.0
COG,2019,Osteoarthritis,2,0.0,5380504.0,0.0
COG,2019,Gout,2,0.0,5380504.0,0.0
COG,2019,Back and neck pain,2,0.0,5380504.0,0.0
COG,2019,Infertility,2,0.0,5380504.0,0.0
COG,2019,Benign prostatic hyperplasia,2,0.0,5380504.0,0.0
COG,2019,Migraine,2,0.0,5380504.0,0.0
COG,2019,Non-migraine headache,2,0.0,5380504.0,0.0
COG,2019,Glaucoma,2,0.0,5380504.0,0.0
COG,2019,Cataracts,2,0.0,5380504.0,0.0
COG,2019,Uncorrected refractive errors,2,0.0,5380504.0,0.0
COG,2019,Macular degeneration,2,0.0,5380504.0,0.0
COG,2019,Other vision loss,2,0.0,5380504.0,0.0
COG,2019,Other hearing loss,2,0.0,5380504.0,0.0
COG,2019,Anxiety disorders,2,0.0,5380504.0,0.0
COG,2019,Eating disorders,2,0.06,5380504.0,0.0
COG,2019,Autism and Asperger syndrome,2,0.0,5380504.0,0.0
COG,2019,Childhood behavioural disorders,2,0.0,5380504.0,0.0
COG,2019,Idiopathic intellectual disability,2,0.0,5380504.0,0.0
COG,2019,Depressive disorders,2,0.0,5380504.0,0.0
COG,2019,Bipolar disorder,2,0.0,5380504.0,0.0
COG,2019,Schizophrenia,2,0.0,5380504.0,0.0
COG,2019,Chagas disease,1,0.0,5380504.0,0.0
COG,2019,Trichomoniasis,1,0.0,5380504.0,0.0
COG,2019,Genital herpes,1,0.0,5380504.0,0.0
COG,2019,Trichuriasis,1,0.0,5380504.0,0.0
COG,2019,Hookworm disease,1,0.0,5380504.0,0.0
COG,2019,Food-bourne trematodes,1,0.0,5380504.0,0.0
COG,2019,Leprosy,1,0.0,5380504.0,0.0
COG,2019,Iodine deficiency,1,0.0,5380504.0,0.0
COG,2019,Vitamin A deficiency,1,0.0,5380504.0,0.0
COG,2019,Iron-deficiency anaemia,1,0.0,5380504.0,0.0
COG,2019,Dengue,1,0.03,5380504.0,0.0
COG,2019,Trachoma,1,0.0,5380504.0,0.0
COG,2019,Leishmaniasis,1,0.0,5380504.0,0.0
COG,2019,Lymphatic filariasis,1,0.0,5380504.0,0.0
COG,2019,Onchocerciasis,1,0.0,5380504.0,0.0
CIV,2019,Neonatal conditions,1,27681.66,25700000.0,107.71
CIV,2019,Lower respiratory infections,1,21326.91,25700000.0,82.98
CIV,2019,HIV/AIDS,1,12790.69,25700000.0,49.77
CIV,2019,Diarrhoeal diseases,1,11256.5,25700000.0,43.8
CIV,2019,Ischaemic heart disease,2,11073.49,25700000.0,43.09
CIV,2019,Stroke,2,10047.9,25700000.0,39.1
CIV,2019,Malaria,1,9478.0,25700000.0,36.88
CIV,2019,Road injury,3,6201.69,25700000.0,24.13
CIV,2019,Tuberculosis,1,5520.84,25700000.0,21.48
CIV,2019,Congenital anomalies,2,5208.41,25700000.0,20.27
CIV,2019,Cirrhosis of the liver,2,4719.51,25700000.0,18.36
CIV,2019,Kidney diseases,2,4151.45,25700000.0,16.15
CIV,2019,Diabetes mellitus,2,4144.29,25700000.0,16.13
CIV,2019,Meningitis,1,3303.28,25700000.0,12.85
CIV,2019,Interpersonal violence,3,2954.56,25700000.0,11.5
CIV,2019,Whooping cough,1,2907.73,25700000.0,11.31
CIV,2019,Chronic obstructive pulmonary disease,2,2296.21,25700000.0,8.93
CIV,2019,Self-harm,3,2288.32,25700000.0,8.9
CIV,2019,Maternal conditions,1,1957.94,25700000.0,7.62
CIV,2019,Hypertensive heart disease,2,1915.91,25700000.0,7.45
CIV,2019,Asthma,2,1665.35,25700000.0,6.48
CIV,2019,Prostate cancer,2,1478.13,25700000.0,5.75
CIV,2019,Cervix uteri cancer,2,1438.65,25700000.0,5.6
CIV,2019,Rabies,1,1411.39,25700000.0,5.49
CIV,2019,Sickle cell disorders and trait,2,1343.82,25700000.0,5.23
CIV,2019,Breast cancer,2,1329.5,25700000.0,5.17
CIV,2019,Drowning,3,1231.57,25700000.0,4.79
CIV,2019,Falls,3,1207.35,25700000.0,4.7
CIV,2019,Liver cancer,2,1117.74,25700000.0,4.35
CIV,2019,Protein-energy malnutrition,1,1081.3,25700000.0,4.21
CIV,2019,Paralytic ileus and intestinal obstruction,2,1044.09,25700000.0,4.06
CIV,2019,Alzheimer disease and other dementias,2,1026.34,25700000.0,3.99
CIV,2019,Syphilis,1,984.01,25700000.0,3.83
CIV,2019,"Cardiomyopathy, myocarditis, endocarditis",2,915.22,25700000.0,3.56
CIV,2019,"Fire, heat and hot substances",3,892.79,25700000.0,3.47
CIV,2019,Exposure to mechanical forces,3,847.63,25700000.0,3.3
CIV,2019,Epilepsy,2,829.08,25700000.0,3.23
CIV,2019,Peptic ulcer disease,2,812.47,25700000.0,3.16
CIV,2019,Drug use disorders,2,783.94,25700000.0,3.05
CIV,2019,Poisonings,3,655.32,25700000.0,2.55
CIV,2019,Sudden infant death syndrome,2,632.6,25700000.0,2.46
CIV,2019,"Lymphomas, multiple myeloma",2,593.15,25700000.0,2.31
CIV,2019,Colon and rectum cancers,2,554.96,25700000.0,2.16
CIV,2019,Pancreatitis,2,495.12,25700000.0,1.93
CIV,2019,Stomach cancer,2,468.41,25700000.0,1.82
CIV,2019,Parkinson disease,2,412.41,25700000.0,1.6
CIV,2019,Tetanus,1,397.65,25700000.0,1.55
CIV,2019,Schistosomiasis,1,376.15,25700000.0,1.46
CIV,2019,Rheumatic heart disease,2,326.84,25700000.0,1.27
CIV,2019,Pancreas cancer,2,292.59,25700000.0,1.14
CIV,2019,Mouth and oropharynx cancers,2,279.97,25700000.0,1.09
CIV,2019,Skin diseases,2,276.55,25700000.0,1.08
CIV,2019,Gallbladder and biliary diseases,2,271.29,25700000.0,1.06
CIV,2019,"Trachea, bronchus, lung cancers",2,272.22,25700000.0,1.06
CIV,2019,Cysticercosis,1,260.4,25700000.0,1.01
CIV,2019,Ovary cancer,2,255.57,25700000.0,0.99
CIV,2019,Alcohol use disorders,2,218.33,25700000.0,0.85
CIV,2019,Acute hepatitis B,1,200.86,25700000.0,0.78
CIV,2019,Encephalitis,1,177.57,25700000.0,0.69
CIV,2019,Corpus uteri cancer,2,154.08,25700000.0,0.6
CIV,2019,Melanoma and other skin cancers,2,148.79,25700000.0,0.58
CIV,2019,Echinococcosis,1,148.41,25700000.0,0.58
CIV,2019,Leukaemia,2,147.48,25700000.0,0.57
CIV,2019,Brain and nervous system cancers,2,125.96,25700000.0,0.49
CIV,2019,Thalassaemias,2,125.92,25700000.0,0.49
CIV,2019,Kidney cancer,2,108.92,25700000.0,0.42
CIV,2019,Larynx cancer,2,93.33,25700000.0,0.36
CIV,2019,Bladder cancer,2,86.36,25700000.0,0.34
CIV,2019,Oesophagus cancer,2,87.72,25700000.0,0.34
CIV,2019,Gastritis and duodenitis,2,83.24,25700000.0,0.32
CIV,2019,Appendicitis,2,79.93,25700000.0,0.31
CIV,2019,Yellow fever,1,79.94,25700000.0,0.31
CIV,2019,Acute hepatitis A,1,79.79,25700000.0,0.31
CIV,2019,Inflammatory bowel disease,2,66.42,25700000.0,0.26
CIV,2019,Ascariasis,1,47.64,25700000.0,0.19
CIV,2019,Gallbladder and biliary tract cancer,2,43.11,25700000.0,0.17
CIV,2019,Thyroid cancer,2,30.44,25700000.0,0.12
CIV,2019,Upper respiratory infections,1,31.85,25700000.0,0.12
CIV,2019,Multiple sclerosis,2,29.52,25700000.0,0.11
CIV,2019,Collective violence and legal intervention,3,28.81,25700000.0,0.11
CIV,2019,Rheumatoid arthritis,2,19.05,25700000.0,0.07
CIV,2019,Acute hepatitis C,1,18.36,25700000.0,0.07
CIV,2019,Diphtheria,1,17.69,25700000.0,0.07
CIV,2019,Measles,1,12.22,25700000.0,0.05
CIV,2019,Gonorrhoea,1,7.59,25700000.0,0.03
CIV,2019,Mesothelioma,2,8.47,25700000.0,0.03
CIV,2019,Acute hepatitis E,1,4.29,25700000.0,0.02
CIV,2019,Leishmaniasis,1,4.11,25700000.0,0.02
CIV,2019,Gynecological diseases,2,6.31,25700000.0,0.02
CIV,2019,Urolithiasis,2,5.91,25700000.0,0.02
CIV,2019,Chlamydia,1,2.87,25700000.0,0.01
CIV,2019,Testicular cancer,2,3.83,25700000.0,0.01
CIV,2019,Otitis media,1,0.4,25700000.0,0.0
CIV,2019,Depressive disorders,2,0.0,25700000.0,0.0
CIV,2019,Bipolar disorder,2,0.0,25700000.0,0.0
CIV,2019,Schizophrenia,2,0.0,25700000.0,0.0
CIV,2019,Trichomoniasis,1,0.0,25700000.0,0.0
CIV,2019,Genital herpes,1,0.0,25700000.0,0.0
CIV,2019,Lymphatic filariasis,1,0.0,25700000.0,0.0
CIV,2019,Onchocerciasis,1,0.0,25700000.0,0.0
CIV,2019,Trichuriasis,1,0.0,25700000.0,0.0
CIV,2019,Hookworm disease,1,0.0,25700000.0,0.0
CIV,2019,Food-bourne trematodes,1,0.0,25700000.0,0.0
CIV,2019,Leprosy,1,0.0,25700000.0,0.0
CIV,2019,Iodine deficiency,1,0.0,25700000.0,0.0
CIV,2019,Vitamin A deficiency,1,0.0,25700000.0,0.0
CIV,2019,Iron-deficiency anaemia,1,0.0,25700000.0,0.0
CIV,2019,African trypanosomiasis,1,0.0,25700000.0,0.0
CIV,2019,Chagas disease,1,0.0,25700000.0,0.0
CIV,2019,Dengue,1,0.26,25700000.0,0.0
CIV,2019,Trachoma,1,0.0,25700000.0,0.0
CIV,2019,Infertility,2,0.0,25700000.0,0.0
CIV,2019,Benign prostatic hyperplasia,2,0.0,25700000.0,0.0
CIV,2019,Migraine,2,0.0,25700000.0,0.0
CIV,2019,Non-migraine headache,2,0.0,25700000.0,0.0
CIV,2019,Glaucoma,2,0.0,25700000.0,0.0
CIV,2019,Cataracts,2,0.0,25700000.0,0.0
CIV,2019,Uncorrected refractive errors,2,0.0,25700000.0,0.0
CIV,2019,Macular degeneration,2,0.0,25700000.0,0.0
CIV,2019,Other vision loss,2,0.0,25700000.0,0.0
CIV,2019,Other hearing loss,2,0.0,25700000.0,0.0
CIV,2019,Anxiety disorders,2,0.0,25700000.0,0.0
CIV,2019,Eating disorders,2,0.22,25700000.0,0.0
CIV,2019,Autism and Asperger syndrome,2,0.0,25700000.0,0.0
CIV,2019,Childhood behavioural disorders,2,0.0,25700000.0,0.0
CIV,2019,Idiopathic intellectual disability,2,0.0,25700000.0,0.0
CIV,2019,Osteoarthritis,2,0.0,25700000.0,0.0
CIV,2019,Gout,2,0.0,25700000.0,0.0
CIV,2019,Back and neck pain,2,0.0,25700000.0,0.0
CIV,2019,Oral conditions,2,0.0,25700000.0,0.0
CIV,2019,Natural disasters,3,0.0,25700000.0,0.0
DJI,2019,Ischaemic heart disease,2,687.3,973557.0,70.6
DJI,2019,Stroke,2,679.65,973557.0,69.81
DJI,2019,Lower respiratory infections,1,670.67,973557.0,68.89
DJI,2019,Neonatal conditions,1,538.65,973557.0,55.33
DJI,2019,Diarrhoeal diseases,1,364.48,973557.0,37.44
DJI,2019,HIV/AIDS,1,348.32,973557.0,35.78
DJI,2019,Cirrhosis of the liver,2,294.65,973557.0,30.27
DJI,2019,Diabetes mellitus,2,284.27,973557.0,29.2
DJI,2019,Tuberculosis,1,242.72,973557.0,24.93
DJI,2019,Road injury,3,228.78,973557.0,23.5
DJI,2019,Hypertensive heart disease,2,210.9,973557.0,21.66
DJI,2019,Kidney diseases,2,186.3,973557.0,19.14
DJI,2019,Protein-energy malnutrition,1,169.52,973557.0,17.41
DJI,2019,Chronic obstructive pulmonary disease,2,120.23,973557.0,12.35
DJI,2019,Meningitis,1,116.71,973557.0,11.99
DJI,2019,Congenital anomalies,2,112.98,973557.0,11.6
DJI,2019,Self-harm,3,93.83,973557.0,9.64
DJI,2019,Breast cancer,2,90.86,973557.0,9.33
DJI,2019,Alzheimer disease and other dementias,2,90.22,973557.0,9.27
DJI,2019,Asthma,2,67.89,973557.0,6.97
DJI,2019,Malaria,1,66.0,973557.0,6.78
DJI,2019,Interpersonal violence,3,64.07,973557.0,6.58
DJI,2019,Whooping cough,1,49.55,973557.0,5.09
DJI,2019,Paralytic ileus and intestinal obstruction,2,48.61,973557.0,4.99
DJI,2019,Falls,3,45.47,973557.0,4.67
DJI,2019,Leukaemia,2,45.34,973557.0,4.66
DJI,2019,"Cardiomyopathy, myocarditis, endocarditis",2,45.15,973557.0,4.64
DJI,2019,"Lymphomas, multiple myeloma",2,40.16,973557.0,4.13
DJI,2019,Cervix uteri cancer,2,40.23,973557.0,4.13
DJI,2019,Maternal conditions,1,40.1,973557.0,4.12
DJI,2019,Colon and rectum cancers,2,37.61,973557.0,3.86
DJI,2019,"Fire, heat and hot substances",3,32.7,973557.0,3.36
DJI,2019,Exposure to mechanical forces,3,32.57,973557.0,3.35
DJI,2019,Peptic ulcer disease,2,32.01,973557.0,3.29
DJI,2019,Drowning,3,28.45,973557.0,2.92
DJI,2019,Oesophagus cancer,2,26.92,973557.0,2.77
DJI,2019,Epilepsy,2,25.88,973557.0,2.66
DJI,2019,Poisonings,3,24.7,973557.0,2.54
DJI,2019,Ovary cancer,2,23.24,973557.0,2.39
DJI,2019,Parkinson disease,2,22.67,973557.0,2.33
DJI,2019,Gallbladder and biliary diseases,2,22.03,973557.0,2.26
DJI,2019,"Trachea, bronchus, lung cancers",2,19.97,973557.0,2.05
DJI,2019,Liver cancer,2,18.91,973557.0,1.94
DJI,2019,Prostate cancer,2,17.11,973557.0,1.76
DJI,2019,Mouth and oropharynx cancers,2,16.63,973557.0,1.71
DJI,2019,Tetanus,1,16.47,973557.0,1.69
DJI,2019,Bladder cancer,2,15.41,973557.0,1.58
DJI,2019,Rheumatic heart disease,2,14.77,973557.0,1.52
DJI,2019,Alcohol use disorders,2,14.63,973557.0,1.5
DJI,2019,Stomach cancer,2,14.14,973557.0,1.45
DJI,2019,Leishmaniasis,1,13.95,973557.0,1.43
DJI,2019,Syphilis,1,12.83,973557.0,1.32
DJI,2019,Melanoma and other skin cancers,2,12.16,973557.0,1.25
DJI,2019,Drug use disorders,2,12.13,973557.0,1.25
DJI,2019,Skin diseases,2,12.05,973557.0,1.24
DJI,2019,Gastritis and duodenitis,2,11.53,973557.0,1.18
DJI,2019,Kidney cancer,2,9.92,973557.0,1.02
DJI,2019,Pancreatitis,2,9.77,973557.0,1.0
DJI,2019,Sudden infant death syndrome,2,8.76,973557.0,0.9
DJI,2019,Acute hepatitis A,1,8.5,973557.0,0.87
DJI,2019,Acute hepatitis B,1,8.44,973557.0,0.87
DJI,2019,Rabies,1,7.67,973557.0,0.79
DJI,2019,Appendicitis,2,5.65,973557.0,0.58
DJI,2019,Pancreas cancer,2,5.58,973557.0,0.57
DJI,2019,Encephalitis,1,5.07,973557.0,0.52
DJI,2019,Larynx cancer,2,4.43,973557.0,0.46
DJI,2019,Corpus uteri cancer,2,4.19,973557.0,0.43
DJI,2019,Inflammatory bowel disease,2,4.16,973557.0,0.43
DJI,2019,Upper respiratory infections,1,3.86,973557.0,0.4
DJI,2019,Rheumatoid arthritis,2,3.28,973557.0,0.34
DJI,2019,Thyroid cancer,2,3.14,973557.0,0.32
DJI,2019,Gallbladder and biliary tract cancer,2,3.14,973557.0,0.32
DJI,2019,Sickle cell disorders and trait,2,2.87,973557.0,0.29
DJI,2019,Collective violence and legal intervention,3,2.71,973557.0,0.28
DJI,2019,Schistosomiasis,1,2.52,973557.0,0.26
DJI,2019,Measles,1,2.04,973557.0,0.21
DJI,2019,Multiple sclerosis,2,1.53,973557.0,0.16
DJI,2019,Gonorrhoea,1,1.47,973557.0,0.15
DJI,2019,Acute hepatitis C,1,1.46,973557.0,0.15
DJI,2019,Urolithiasis,2,1.14,973557.0,0.12
DJI,2019,Gynecological diseases,2,1.13,973557.0,0.12
DJI,2019,Diphtheria,1,0.81,973557.0,0.08
DJI,2019,Chlamydia,1,0.44,973557.0,0.05
DJI,2019,Ascariasis,1,0.41,973557.0,0.04
DJI,2019,Echinococcosis,1,0.41,973557.0,0.04
DJI,2019,Thalassaemias,2,0.38,973557.0,0.04
DJI,2019,Otitis media,1,0.34,973557.0,0.03
DJI,2019,Acute hepatitis E,1,0.32,973557.0,0.03
DJI,2019,African trypanosomiasis,1,0.0,973557.0,0.0
DJI,2019,Chagas disease,1,0.0,973557.0,0.0
DJI,2019,Trichomoniasis,1,0.0,973557.0,0.0
DJI,2019,Genital herpes,1,0.0,973557.0,0.0
DJI,2019,Trichuriasis,1,0.0,973557.0,0.0
DJI,2019,Hookworm disease,1,0.0,973557.0,0.0
DJI,2019,Food-bourne trematodes,1,0.0,973557.0,0.0
DJI,2019,Leprosy,1,0.0,973557.0,0.0
DJI,2019,Dengue,1,0.04,973557.0,0.0
DJI,2019,Trachoma,1,0.0,973557.0,0.0
DJI,2019,Yellow fever,1,0.0,973557.0,0.0
DJI,2019,Lymphatic filariasis,1,0.0,973557.0,0.0
DJI,2019,Onchocerciasis,1,0.0,973557.0,0.0
DJI,2019,Cysticercosis,1,0.0,973557.0,0.0
DJI,2019,Depressive disorders,2,0.0,973557.0,0.0
DJI,2019,Bipolar disorder,2,0.0,973557.0,0.0
DJI,2019,Schizophrenia,2,0.0,973557.0,0.0
DJI,2019,Anxiety disorders,2,0.0,973557.0,0.0
DJI,2019,Eating disorders,2,0.02,973557.0,0.0
DJI,2019,Autism and Asperger syndrome,2,0.0,973557.0,0.0
DJI,2019,Childhood behavioural disorders,2,0.0,973557.0,0.0
DJI,2019,Idiopathic intellectual disability,2,0.0,973557.0,0.0
DJI,2019,Brain and nervous system cancers,2,0.0,973557.0,0.0
DJI,2019,Mesothelioma,2,0.0,973557.0,0.0
DJI,2019,Testicular cancer,2,0.0,973557.0,0.0
DJI,2019,Iodine deficiency,1,0.0,973557.0,0.0
DJI,2019,Vitamin A deficiency,1,0.0,973557.0,0.0
DJI,2019,Iron-deficiency anaemia,1,0.0,973557.0,0.0
DJI,2019,Migraine,2,0.0,973557.0,0.0
DJI,2019,Non-migraine headache,2,0.0,973557.0,0.0
DJI,2019,Glaucoma,2,0.0,973557.0,0.0
DJI,2019,Cataracts,2,0.0,973557.0,0.0
DJI,2019,Uncorrected refractive errors,2,0.0,973557.0,0.0
DJI,2019,Macular degeneration,2,0.0,973557.0,0.0
DJI,2019,Other vision loss,2,0.0,973557.0,0.0
DJI,2019,Other hearing loss,2,0.0,973557.0,0.0
DJI,2019,Infertility,2,0.0,973557.0,0.0
DJI,2019,Benign prostatic hyperplasia,2,0.0,973557.0,0.0
DJI,2019,Osteoarthritis,2,0.0,973557.0,0.0
DJI,2019,Gout,2,0.0,973557.0,0.0
DJI,2019,Back and neck pain,2,0.0,973557.0,0.0
DJI,2019,Oral conditions,2,0.0,973557.0,0.0
DJI,2019,Natural disasters,3,0.0,973557.0,0.0
COD,2019,Neonatal conditions,1,86324.26,86800000.0,99.45
COD,2019,Lower respiratory infections,1,73545.8,86800000.0,84.73
COD,2019,Tuberculosis,1,43759.36,86800000.0,50.41
COD,2019,Measles,1,42254.11,86800000.0,48.68
COD,2019,Malaria,1,41812.83,86800000.0,48.17
COD,2019,Diarrhoeal diseases,1,41301.27,86800000.0,47.58
COD,2019,Stroke,2,36596.14,86800000.0,42.16
COD,2019,Ischaemic heart disease,2,34713.19,86800000.0,39.99
COD,2019,Road injury,3,30256.4,86800000.0,34.86
COD,2019,Congenital anomalies,2,16256.18,86800000.0,18.73
COD,2019,Hypertensive heart disease,2,15742.83,86800000.0,18.14
COD,2019,Cirrhosis of the liver,2,15044.47,86800000.0,17.33
COD,2019,Chronic obstructive pulmonary disease,2,13526.63,86800000.0,15.58
COD,2019,HIV/AIDS,1,13285.95,86800000.0,15.31
COD,2019,Diabetes mellitus,2,12902.16,86800000.0,14.86
COD,2019,Meningitis,1,11568.19,86800000.0,13.33
COD,2019,Interpersonal violence,3,11120.37,86800000.0,12.81
COD,2019,Maternal conditions,1,10512.72,86800000.0,12.11
COD,2019,Kidney diseases,2,9076.59,86800000.0,10.46
COD,2019,Protein-energy malnutrition,1,8910.33,86800000.0,10.27
COD,2019,Whooping cough,1,7921.12,86800000.0,9.13
COD,2019,Asthma,2,7733.49,86800000.0,8.91
COD,2019,Self-harm,3,5812.08,86800000.0,6.7
COD,2019,Cervix uteri cancer,2,4822.5,86800000.0,5.56
COD,2019,Alzheimer disease and other dementias,2,4547.53,86800000.0,5.24
COD,2019,Sickle cell disorders and trait,2,4290.16,86800000.0,4.94
COD,2019,"Cardiomyopathy, myocarditis, endocarditis",2,4044.97,86800000.0,4.66
COD,2019,Prostate cancer,2,3948.47,86800000.0,4.55
COD,2019,Liver cancer,2,3839.85,86800000.0,4.42
COD,2019,Syphilis,1,3751.29,86800000.0,4.32
COD,2019,Falls,3,3482.85,86800000.0,4.01
COD,2019,Drowning,3,3453.65,86800000.0,3.98
COD,2019,Breast cancer,2,3415.55,86800000.0,3.93
COD,2019,Paralytic ileus and intestinal obstruction,2,3199.16,86800000.0,3.69
COD,2019,Colon and rectum cancers,2,2966.39,86800000.0,3.42
COD,2019,Stomach cancer,2,2579.18,86800000.0,2.97
COD,2019,Exposure to mechanical forces,3,2105.67,86800000.0,2.43
COD,2019,"Lymphomas, multiple myeloma",2,2061.1,86800000.0,2.37
COD,2019,"Fire, heat and hot substances",3,2007.44,86800000.0,2.31
COD,2019,Peptic ulcer disease,2,1922.93,86800000.0,2.22
COD,2019,Leukaemia,2,1871.38,86800000.0,2.16
COD,2019,Rheumatic heart disease,2,1727.71,86800000.0,1.99
COD,2019,Epilepsy,2,1726.54,86800000.0,1.99
COD,2019,Poisonings,3,1728.77,86800000.0,1.99
COD,2019,Collective violence and legal intervention,3,1658.12,86800000.0,1.91
COD,2019,Sudden infant death syndrome,2,1296.51,86800000.0,1.49
COD,2019,Gallbladder and biliary diseases,2,1193.92,86800000.0,1.38
COD,2019,Tetanus,1,1165.73,86800000.0,1.34
COD,2019,"Trachea, bronchus, lung cancers",2,1157.63,86800000.0,1.33
COD,2019,Cysticercosis,1,1096.64,86800000.0,1.26
COD,2019,Schistosomiasis,1,1070.75,86800000.0,1.23
COD,2019,Parkinson disease,2,1034.58,86800000.0,1.19
COD,2019,Pancreas cancer,2,1016.52,86800000.0,1.17
COD,2019,Mouth and oropharynx cancers,2,1002.87,86800000.0,1.16
COD,2019,Brain and nervous system cancers,2,872.14,86800000.0,1.0
COD,2019,Leishmaniasis,1,868.68,86800000.0,1.0
COD,2019,Oesophagus cancer,2,790.09,86800000.0,0.91
COD,2019,Skin diseases,2,780.94,86800000.0,0.9
COD,2019,Gastritis and duodenitis,2,770.69,86800000.0,0.89
COD,2019,Melanoma and other skin cancers,2,765.41,86800000.0,0.88
COD,2019,Appendicitis,2,703.31,86800000.0,0.81
COD,2019,Encephalitis,1,679.83,86800000.0,0.78
COD,2019,Ovary cancer,2,655.73,86800000.0,0.76
COD,2019,Drug use disorders,2,638.46,86800000.0,0.74
COD,2019,Alcohol use disorders,2,634.87,86800000.0,0.73
COD,2019,Pancreatitis,2,577.6,86800000.0,0.67
COD,2019,Acute hepatitis A,1,574.56,86800000.0,0.66
COD,2019,Kidney cancer,2,537.8,86800000.0,0.62
COD,2019,Acute hepatitis B,1,456.08,86800000.0,0.53
COD,2019,Upper respiratory infections,1,370.07,86800000.0,0.43
COD,2019,Corpus uteri cancer,2,352.07,86800000.0,0.41
COD,2019,African trypanosomiasis,1,346.79,86800000.0,0.4
COD,2019,Larynx cancer,2,333.91,86800000.0,0.38
COD,2019,Bladder cancer,2,269.89,86800000.0,0.31
COD,2019,Thyroid cancer,2,264.35,86800000.0,0.3
COD,2019,Inflammatory bowel disease,2,260.74,86800000.0,0.3
COD,2019,Yellow fever,1,254.78,86800000.0,0.29
COD,2019,Rheumatoid arthritis,2,217.22,86800000.0,0.25
COD,2019,Rabies,1,202.35,86800000.0,0.23
COD,2019,Echinococcosis,1,184.11,86800000.0,0.21
COD,2019,Gallbladder and biliary tract cancer,2,109.73,86800000.0,0.13
COD,2019,Gynecological diseases,2,84.42,86800000.0,0.1
COD,2019,Ascariasis,1,79.73,86800000.0,0.09
COD,2019,Acute hepatitis C,1,68.56,86800000.0,0.08
COD,2019,Diphtheria,1,46.78,86800000.0,0.05
COD,2019,Gonorrhoea,1,47.37,86800000.0,0.05
COD,2019,Urolithiasis,2,39.41,86800000.0,0.05
COD,2019,Multiple sclerosis,2,43.77,86800000.0,0.05
COD,2019,Otitis media,1,38.08,86800000.0,0.04
COD,2019,Mesothelioma,2,33.29,86800000.0,0.04
COD,2019,Testicular cancer,2,37.6,86800000.0,0.04
COD,2019,Chlamydia,1,14.67,86800000.0,0.02
COD,2019,Acute hepatitis E,1,16.99,86800000.0,0.02
COD,2019,Thalassaemias,2,9.12,86800000.0,0.01
COD,2019,Migraine,2,0.0,86800000.0,0.0
COD,2019,Non-migraine headache,2,0.0,86800000.0,0.0
COD,2019,Glaucoma,2,0.0,86800000.0,0.0
COD,2019,Cataracts,2,0.0,86800000.0,0.0
COD,2019,Uncorrected refractive errors,2,0.0,86800000.0,0.0
COD,2019,Macular degeneration,2,0.0,86800000.0,0.0
COD,2019,Other vision loss,2,0.0,86800000.0,0.0
COD,2019,Other hearing loss,2,0.0,86800000.0,0.0
COD,2019,Infertility,2,0.0,86800000.0,0.0
COD,2019,Benign prostatic hyperplasia,2,0.0,86800000.0,0.0
COD,2019,Osteoarthritis,2,0.0,86800000.0,0.0
COD,2019,Gout,2,0.0,86800000.0,0.0
COD,2019,Back and neck pain,2,0.0,86800000.0,0.0
COD,2019,Oral conditions,2,0.0,86800000.0,0.0
COD,2019,Natural disasters,3,0.0,86800000.0,0.0
COD,2019,Lymphatic filariasis,1,0.0,86800000.0,0.0
COD,2019,Onchocerciasis,1,0.0,86800000.0,0.0
COD,2019,Trichomoniasis,1,0.0,86800000.0,0.0
COD,2019,Genital herpes,1,0.0,86800000.0,0.0
COD,2019,Chagas disease,1,0.0,86800000.0,0.0
COD,2019,Iodine deficiency,1,0.0,86800000.0,0.0
COD,2019,Vitamin A deficiency,1,0.0,86800000.0,0.0
COD,2019,Iron-deficiency anaemia,1,0.0,86800000.0,0.0
COD,2019,Trichuriasis,1,0.0,86800000.0,0.0
