date,value,iso_code,name_short,source
2023-10-12,11.61,,Angola,WFP HungerMapLive
2023-10-12,19.7,,Botswana,WFP HungerMapLive
2023-10-12,52.87,,Burkina Faso,WFP HungerMapLive
2023-10-12,30.1,,Burundi,WFP HungerMapLive
2023-10-12,23.52,,Cabo Verde,WFP HungerMapLive
2023-10-12,39.2,,Cameroon,WFP HungerMapLive
2023-10-12,32.53,,Central African Republic,WFP HungerMapLive
2023-10-12,43.97,,Chad,WFP HungerMapLive
2023-10-12,31.62,,Comoros,WFP HungerMapLive
2023-10-12,23.14,,Congo Republic,WFP HungerMapLive
2023-10-12,14.2,,Cote d'Ivoire,WFP HungerMapLive
2023-10-12,40.74,,DR Congo,WFP HungerMapLive
2023-10-12,24.12,,Djibouti,WFP HungerMapLive
2023-10-12,17.02,,Egypt,WFP HungerMapLive
2023-10-12,15.64,,Eswatini,WFP HungerMapLive
2023-10-12,25.26,,Gambia,WFP HungerMapLive
2023-10-12,16.04,,Ghana,WFP HungerMapLive
2023-10-12,47.74,,Guinea,WFP HungerMapLive
2023-10-12,34.11,,Guinea-Bissau,WFP HungerMapLive
2023-10-12,23.85,,Kenya,WFP HungerMapLive
2023-10-12,33.31,,Lesotho,WFP HungerMapLive
2023-10-12,33.96,,Liberia,WFP HungerMapLive
2023-10-12,15.9,,Libya,WFP HungerMapLive
2023-10-12,34.14,,Madagascar,WFP HungerMapLive
2023-10-12,22.49,,Malawi,WFP HungerMapLive
2023-10-12,54.11,,Mali,WFP HungerMapLive
2023-10-12,18.08,,Morocco,WFP HungerMapLive
2023-10-12,26.89,,Mozambique,WFP HungerMapLive
2023-10-12,10.81,,Namibia,WFP HungerMapLive
2023-10-12,72.56,,Niger,WFP HungerMapLive
2023-10-12,39.01,,Nigeria,WFP HungerMapLive
2023-10-12,24.38,,Rwanda,WFP HungerMapLive
2023-10-12,16.02,,Sao Tome and Principe,WFP HungerMapLive
2023-10-12,27.68,,Senegal,WFP HungerMapLive
2023-10-12,59.06,,Sierra Leone,WFP HungerMapLive
2023-10-12,83.71,,Somalia,WFP HungerMapLive
2023-10-12,30.64,,South Sudan,WFP HungerMapLive
2023-10-12,32.18,,Sudan,WFP HungerMapLive
2023-10-12,5.78,,Tanzania,WFP HungerMapLive
2023-10-12,19.83,,Togo,WFP HungerMapLive
2023-10-12,15.01,,Tunisia,WFP HungerMapLive
2023-10-12,16.25,,Uganda,WFP HungerMapLive
2023-10-12,20.54,,Zambia,WFP HungerMapLive
2023-10-12,27.04,,Zimbabwe,WFP HungerMapLive
2023-10-11,24.815,,Africa (median),WFP HungerMapLive
2023-10-11,21.77,,Algeria,WFP HungerMapLive
2023-10-11,11.62,,Angola,WFP HungerMapLive
2023-10-11,19.7,,Botswana,WFP HungerMapLive
2023-10-11,52.49,,Burkina Faso,WFP HungerMapLive
2023-10-11,30.1,,Burundi,WFP HungerMapLive
2023-10-11,23.52,,Cabo Verde,WFP HungerMapLive
2023-10-11,39.19,,Cameroon,WFP HungerMapLive
2023-10-11,32.12,,Central African Republic,WFP HungerMapLive
2023-10-11,43.85,,Chad,WFP HungerMapLive
2023-10-11,31.62,,Comoros,WFP HungerMapLive
2023-10-11,22.95,,Congo Republic,WFP HungerMapLive
2023-10-11,14.25,,Cote d'Ivoire,WFP HungerMapLive
2023-10-11,40.95,,DR Congo,WFP HungerMapLive
2023-10-11,24.12,,Djibouti,WFP HungerMapLive
2023-10-11,17.02,,Egypt,WFP HungerMapLive
2023-10-11,15.98,,Eswatini,WFP HungerMapLive
2023-10-11,25.26,,Gambia,WFP HungerMapLive
2023-10-11,16.05,,Ghana,WFP HungerMapLive
2023-10-11,47.72,,Guinea,WFP HungerMapLive
2023-10-11,34.11,,Guinea-Bissau,WFP HungerMapLive
2023-10-11,23.69,,Kenya,WFP HungerMapLive
2023-10-11,33.28,,Lesotho,WFP HungerMapLive
2023-10-11,33.96,,Liberia,WFP HungerMapLive
2023-10-11,15.9,,Libya,WFP HungerMapLive
2023-10-11,34.18,,Madagascar,WFP HungerMapLive
2023-10-11,22.33,,Malawi,WFP HungerMapLive
2023-10-11,54.46,,Mali,WFP HungerMapLive
2023-10-11,18.12,,Morocco,WFP HungerMapLive
2023-10-11,26.23,,Mozambique,WFP HungerMapLive
2023-10-11,10.79,,Namibia,WFP HungerMapLive
2023-10-11,71.75,,Niger,WFP HungerMapLive
2023-10-11,38.91,,Nigeria,WFP HungerMapLive
2023-10-11,24.37,,Rwanda,WFP HungerMapLive
2023-10-11,16.02,,Sao Tome and Principe,WFP HungerMapLive
2023-10-11,27.53,,Senegal,WFP HungerMapLive
2023-10-11,59.67,,Sierra Leone,WFP HungerMapLive
2023-10-11,83.55,,Somalia,WFP HungerMapLive
2023-10-11,28.56,,South Sudan,WFP HungerMapLive
2023-10-11,32.12,,Sudan,WFP HungerMapLive
2023-10-11,5.79,,Tanzania,WFP HungerMapLive
2023-10-11,19.83,,Togo,WFP HungerMapLive
2023-10-11,15.0,,Tunisia,WFP HungerMapLive
2023-10-11,16.25,,Uganda,WFP HungerMapLive
2023-10-11,20.47,,Zambia,WFP HungerMapLive
2023-10-11,26.62,,Zimbabwe,WFP HungerMapLive
2023-10-10,24.604999999999997,,Africa (median),WFP HungerMapLive
2023-10-10,21.78,,Algeria,WFP HungerMapLive
2023-10-10,11.66,,Angola,WFP HungerMapLive
2023-10-10,19.7,,Botswana,WFP HungerMapLive
2023-10-10,51.7,,Burkina Faso,WFP HungerMapLive
2023-10-10,28.0,,Burundi,WFP HungerMapLive
2023-10-10,23.14,,Cabo Verde,WFP HungerMapLive
2023-10-10,39.43,,Cameroon,WFP HungerMapLive
2023-10-10,32.41,,Central African Republic,WFP HungerMapLive
2023-10-10,43.96,,Chad,WFP HungerMapLive
2023-10-10,31.54,,Comoros,WFP HungerMapLive
2023-10-10,22.84,,Congo Republic,WFP HungerMapLive
2023-10-10,14.26,,Cote d'Ivoire,WFP HungerMapLive
2023-10-10,40.72,,DR Congo,WFP HungerMapLive
2023-10-10,23.8,,Djibouti,WFP HungerMapLive
2023-10-10,17.03,,Egypt,WFP HungerMapLive
2023-10-10,16.16,,Eswatini,WFP HungerMapLive
2023-10-10,24.97,,Gambia,WFP HungerMapLive
2023-10-10,15.31,,Ghana,WFP HungerMapLive
2023-10-10,47.97,,Guinea,WFP HungerMapLive
2023-10-10,34.36,,Guinea-Bissau,WFP HungerMapLive
2023-10-10,23.61,,Kenya,WFP HungerMapLive
2023-10-10,33.39,,Lesotho,WFP HungerMapLive
2023-10-10,33.98,,Liberia,WFP HungerMapLive
2023-10-10,15.9,,Libya,WFP HungerMapLive
2023-10-10,33.92,,Madagascar,WFP HungerMapLive
2023-10-10,22.0,,Malawi,WFP HungerMapLive
2023-10-10,54.56,,Mali,WFP HungerMapLive
2023-10-10,18.25,,Morocco,WFP HungerMapLive
2023-10-10,26.01,,Mozambique,WFP HungerMapLive
2023-10-10,10.82,,Namibia,WFP HungerMapLive
2023-10-10,71.07,,Niger,WFP HungerMapLive
2023-10-10,38.51,,Nigeria,WFP HungerMapLive
2023-10-10,24.24,,Rwanda,WFP HungerMapLive
2023-10-10,16.02,,Sao Tome and Principe,WFP HungerMapLive
2023-10-10,27.09,,Senegal,WFP HungerMapLive
2023-10-10,59.48,,Sierra Leone,WFP HungerMapLive
2023-10-10,83.47,,Somalia,WFP HungerMapLive
2023-10-10,28.61,,South Sudan,WFP HungerMapLive
2023-10-10,32.29,,Sudan,WFP HungerMapLive
2023-10-10,5.82,,Tanzania,WFP HungerMapLive
2023-10-10,19.83,,Togo,WFP HungerMapLive
2023-10-10,15.01,,Tunisia,WFP HungerMapLive
2023-10-10,16.22,,Uganda,WFP HungerMapLive
2023-10-10,20.29,,Zambia,WFP HungerMapLive
2023-10-10,26.94,,Zimbabwe,WFP HungerMapLive
2023-10-09,25.29,,Africa (median),WFP HungerMapLive
2023-10-09,21.78,,Algeria,WFP HungerMapLive
2023-10-09,11.85,,Angola,WFP HungerMapLive
2023-10-09,19.7,,Botswana,WFP HungerMapLive
2023-10-09,52.77,,Burkina Faso,WFP HungerMapLive
2023-10-09,30.28,,Burundi,WFP HungerMapLive
2023-10-09,23.14,,Cabo Verde,WFP HungerMapLive
2023-10-09,39.35,,Cameroon,WFP HungerMapLive
2023-10-09,31.43,,Central African Republic,WFP HungerMapLive
2023-10-09,44.09,,Chad,WFP HungerMapLive
2023-10-09,31.54,,Comoros,WFP HungerMapLive
2023-10-09,22.51,,Congo Republic,WFP HungerMapLive
2023-10-09,14.01,,Cote d'Ivoire,WFP HungerMapLive
2023-10-09,40.98,,DR Congo,WFP HungerMapLive
2023-10-09,24.14,,Djibouti,WFP HungerMapLive
2023-10-09,17.03,,Egypt,WFP HungerMapLive
2023-10-09,16.22,,Eswatini,WFP HungerMapLive
2023-10-09,25.29,,Gambia,WFP HungerMapLive
2023-10-09,15.82,,Ghana,WFP HungerMapLive
2023-10-09,48.39,,Guinea,WFP HungerMapLive
2023-10-09,34.12,,Guinea-Bissau,WFP HungerMapLive
2023-10-09,23.3,,Kenya,WFP HungerMapLive
2023-10-09,33.39,,Lesotho,WFP HungerMapLive
2023-10-09,33.98,,Liberia,WFP HungerMapLive
2023-10-09,15.9,,Libya,WFP HungerMapLive
2023-10-09,33.79,,Madagascar,WFP HungerMapLive
2023-10-09,21.58,,Malawi,WFP HungerMapLive
2023-10-09,54.46,,Mali,WFP HungerMapLive
2023-10-09,18.3,,Morocco,WFP HungerMapLive
2023-10-09,25.88,,Mozambique,WFP HungerMapLive
2023-10-09,10.86,,Namibia,WFP HungerMapLive
2023-10-09,70.69,,Niger,WFP HungerMapLive
2023-10-09,39.07,,Nigeria,WFP HungerMapLive
2023-10-09,24.34,,Rwanda,WFP HungerMapLive
2023-10-09,16.02,,Sao Tome and Principe,WFP HungerMapLive
2023-10-09,27.57,,Senegal,WFP HungerMapLive
2023-10-09,59.42,,Sierra Leone,WFP HungerMapLive
2023-10-09,83.4,,Somalia,WFP HungerMapLive
2023-10-09,28.63,,South Sudan,WFP HungerMapLive
2023-10-09,32.13,,Sudan,WFP HungerMapLive
2023-10-09,5.74,,Tanzania,WFP HungerMapLive
2023-10-09,19.83,,Togo,WFP HungerMapLive
2023-10-09,15.01,,Tunisia,WFP HungerMapLive
2023-10-09,16.25,,Uganda,WFP HungerMapLive
2023-10-09,20.51,,Zambia,WFP HungerMapLive
2023-10-09,26.36,,Zimbabwe,WFP HungerMapLive
2023-10-08,24.82,,Africa (median),WFP HungerMapLive
2023-10-08,21.78,,Algeria,WFP HungerMapLive
2023-10-08,11.63,,Angola,WFP HungerMapLive
2023-10-08,19.7,,Botswana,WFP HungerMapLive
2023-10-08,52.85,,Burkina Faso,WFP HungerMapLive
2023-10-08,30.28,,Burundi,WFP HungerMapLive
2023-10-08,23.14,,Cabo Verde,WFP HungerMapLive
2023-10-08,38.93,,Cameroon,WFP HungerMapLive
2023-10-08,31.43,,Central African Republic,WFP HungerMapLive
2023-10-08,44.22,,Chad,WFP HungerMapLive
2023-10-08,31.54,,Comoros,WFP HungerMapLive
2023-10-08,21.98,,Congo Republic,WFP HungerMapLive
2023-10-08,14.23,,Cote d'Ivoire,WFP HungerMapLive
2023-10-08,41.21,,DR Congo,WFP HungerMapLive
2023-10-08,24.14,,Djibouti,WFP HungerMapLive
2023-10-08,17.03,,Egypt,WFP HungerMapLive
2023-10-08,16.22,,Eswatini,WFP HungerMapLive
2023-10-08,25.3,,Gambia,WFP HungerMapLive
2023-10-08,15.82,,Ghana,WFP HungerMapLive
2023-10-08,48.03,,Guinea,WFP HungerMapLive
2023-10-08,34.13,,Guinea-Bissau,WFP HungerMapLive
2023-10-08,23.12,,Kenya,WFP HungerMapLive
2023-10-08,33.5,,Lesotho,WFP HungerMapLive
2023-10-08,33.98,,Liberia,WFP HungerMapLive
2023-10-08,15.9,,Libya,WFP HungerMapLive
2023-10-08,33.34,,Madagascar,WFP HungerMapLive
2023-10-08,21.81,,Malawi,WFP HungerMapLive
2023-10-08,54.08,,Mali,WFP HungerMapLive
2023-10-08,18.35,,Morocco,WFP HungerMapLive
2023-10-08,25.91,,Mozambique,WFP HungerMapLive
2023-10-08,10.77,,Namibia,WFP HungerMapLive
2023-10-08,69.45,,Niger,WFP HungerMapLive
2023-10-08,39.11,,Nigeria,WFP HungerMapLive
2023-10-08,24.34,,Rwanda,WFP HungerMapLive
2023-10-08,16.02,,Sao Tome and Principe,WFP HungerMapLive
2023-10-08,27.57,,Senegal,WFP HungerMapLive
2023-10-08,58.85,,Sierra Leone,WFP HungerMapLive
2023-10-08,83.37,,Somalia,WFP HungerMapLive
2023-10-08,28.63,,South Sudan,WFP HungerMapLive
2023-10-08,32.13,,Sudan,WFP HungerMapLive
2023-10-08,5.9,,Tanzania,WFP HungerMapLive
2023-10-08,19.83,,Togo,WFP HungerMapLive
2023-10-08,15.04,,Tunisia,WFP HungerMapLive
2023-10-08,16.27,,Uganda,WFP HungerMapLive
2023-10-08,20.68,,Zambia,WFP HungerMapLive
2023-10-08,26.09,,Zimbabwe,WFP HungerMapLive
2023-10-07,24.845,,Africa (median),WFP HungerMapLive
2023-10-07,21.79,,Algeria,WFP HungerMapLive
2023-10-07,11.65,,Angola,WFP HungerMapLive
2023-10-07,19.7,,Botswana,WFP HungerMapLive
2023-10-07,53.32,,Burkina Faso,WFP HungerMapLive
2023-10-07,30.28,,Burundi,WFP HungerMapLive
2023-10-07,23.14,,Cabo Verde,WFP HungerMapLive
2023-10-07,38.66,,Cameroon,WFP HungerMapLive
2023-10-07,31.16,,Central African Republic,WFP HungerMapLive
2023-10-07,44.27,,Chad,WFP HungerMapLive
2023-10-07,31.54,,Comoros,WFP HungerMapLive
2023-10-07,21.17,,Congo Republic,WFP HungerMapLive
2023-10-07,14.31,,Cote d'Ivoire,WFP HungerMapLive
2023-10-07,40.8,,DR Congo,WFP HungerMapLive
2023-10-07,24.14,,Djibouti,WFP HungerMapLive
2023-10-07,17.03,,Egypt,WFP HungerMapLive
2023-10-07,16.18,,Eswatini,WFP HungerMapLive
2023-10-07,25.35,,Gambia,WFP HungerMapLive
2023-10-07,15.82,,Ghana,WFP HungerMapLive
2023-10-07,48.29,,Guinea,WFP HungerMapLive
2023-10-07,34.15,,Guinea-Bissau,WFP HungerMapLive
2023-10-07,23.45,,Kenya,WFP HungerMapLive
2023-10-07,33.5,,Lesotho,WFP HungerMapLive
2023-10-07,33.98,,Liberia,WFP HungerMapLive
2023-10-07,15.9,,Libya,WFP HungerMapLive
2023-10-07,33.1,,Madagascar,WFP HungerMapLive
2023-10-07,21.92,,Malawi,WFP HungerMapLive
2023-10-07,54.79,,Mali,WFP HungerMapLive
2023-10-07,18.36,,Morocco,WFP HungerMapLive
2023-10-07,26.23,,Mozambique,WFP HungerMapLive
2023-10-07,10.82,,Namibia,WFP HungerMapLive
2023-10-07,68.76,,Niger,WFP HungerMapLive
2023-10-07,39.14,,Nigeria,WFP HungerMapLive
2023-10-07,24.34,,Rwanda,WFP HungerMapLive
2023-10-07,16.02,,Sao Tome and Principe,WFP HungerMapLive
2023-10-07,27.57,,Senegal,WFP HungerMapLive
2023-10-07,58.73,,Sierra Leone,WFP HungerMapLive
2023-10-07,82.92,,Somalia,WFP HungerMapLive
2023-10-07,28.55,,South Sudan,WFP HungerMapLive
2023-10-07,32.13,,Sudan,WFP HungerMapLive
2023-10-07,5.98,,Tanzania,WFP HungerMapLive
2023-10-07,19.84,,Togo,WFP HungerMapLive
2023-10-07,15.04,,Tunisia,WFP HungerMapLive
2023-10-07,16.27,,Uganda,WFP HungerMapLive
2023-10-07,20.65,,Zambia,WFP HungerMapLive
2023-10-07,25.77,,Zimbabwe,WFP HungerMapLive
2023-10-06,24.675,,Africa (median),WFP HungerMapLive
2023-10-06,21.79,,Algeria,WFP HungerMapLive
2023-10-06,11.61,,Angola,WFP HungerMapLive
2023-10-06,19.7,,Botswana,WFP HungerMapLive
2023-10-06,52.93,,Burkina Faso,WFP HungerMapLive
2023-10-06,30.28,,Burundi,WFP HungerMapLive
2023-10-06,23.14,,Cabo Verde,WFP HungerMapLive
2023-10-06,38.44,,Cameroon,WFP HungerMapLive
2023-10-06,31.1,,Central African Republic,WFP HungerMapLive
2023-10-06,44.14,,Chad,WFP HungerMapLive
2023-10-06,31.54,,Comoros,WFP HungerMapLive
2023-10-06,21.3,,Congo Republic,WFP HungerMapLive
2023-10-06,14.23,,Cote d'Ivoire,WFP HungerMapLive
2023-10-06,41.15,,DR Congo,WFP HungerMapLive
2023-10-06,24.14,,Djibouti,WFP HungerMapLive
2023-10-06,17.03,,Egypt,WFP HungerMapLive
2023-10-06,16.72,,Eswatini,WFP HungerMapLive
2023-10-06,25.35,,Gambia,WFP HungerMapLive
2023-10-06,15.82,,Ghana,WFP HungerMapLive
2023-10-06,49.53,,Guinea,WFP HungerMapLive
2023-10-06,34.13,,Guinea-Bissau,WFP HungerMapLive
2023-10-06,23.47,,Kenya,WFP HungerMapLive
2023-10-06,33.48,,Lesotho,WFP HungerMapLive
2023-10-06,33.98,,Liberia,WFP HungerMapLive
2023-10-06,15.9,,Libya,WFP HungerMapLive
2023-10-06,33.18,,Madagascar,WFP HungerMapLive
2023-10-06,22.26,,Malawi,WFP HungerMapLive
2023-10-06,54.57,,Mali,WFP HungerMapLive
2023-10-06,18.33,,Morocco,WFP HungerMapLive
2023-10-06,26.29,,Mozambique,WFP HungerMapLive
2023-10-06,10.88,,Namibia,WFP HungerMapLive
2023-10-06,67.73,,Niger,WFP HungerMapLive
2023-10-06,39.14,,Nigeria,WFP HungerMapLive
2023-10-06,24.34,,Rwanda,WFP HungerMapLive
2023-10-06,16.01,,Sao Tome and Principe,WFP HungerMapLive
2023-10-06,27.57,,Senegal,WFP HungerMapLive
2023-10-06,59.04,,Sierra Leone,WFP HungerMapLive
2023-10-06,82.88,,Somalia,WFP HungerMapLive
2023-10-06,28.55,,South Sudan,WFP HungerMapLive
2023-10-06,32.13,,Sudan,WFP HungerMapLive
2023-10-06,5.87,,Tanzania,WFP HungerMapLive
2023-10-06,19.83,,Togo,WFP HungerMapLive
2023-10-06,15.31,,Tunisia,WFP HungerMapLive
2023-10-06,16.27,,Uganda,WFP HungerMapLive
2023-10-06,20.78,,Zambia,WFP HungerMapLive
2023-10-06,25.01,,Zimbabwe,WFP HungerMapLive
2023-10-05,24.845,,Africa (median),WFP HungerMapLive
2023-10-05,21.79,,Algeria,WFP HungerMapLive
2023-10-05,11.59,,Angola,WFP HungerMapLive
2023-10-05,19.7,,Botswana,WFP HungerMapLive
2023-10-05,52.46,,Burkina Faso,WFP HungerMapLive
2023-10-05,30.28,,Burundi,WFP HungerMapLive
2023-10-05,23.14,,Cabo Verde,WFP HungerMapLive
2023-10-05,37.08,,Cameroon,WFP HungerMapLive
2023-10-05,30.94,,Central African Republic,WFP HungerMapLive
2023-10-05,44.21,,Chad,WFP HungerMapLive
2023-10-05,31.54,,Comoros,WFP HungerMapLive
2023-10-05,21.38,,Congo Republic,WFP HungerMapLive
2023-10-05,14.35,,Cote d'Ivoire,WFP HungerMapLive
2023-10-05,41.54,,DR Congo,WFP HungerMapLive
2023-10-05,24.14,,Djibouti,WFP HungerMapLive
2023-10-05,17.03,,Egypt,WFP HungerMapLive
2023-10-05,16.72,,Eswatini,WFP HungerMapLive
2023-10-05,25.35,,Gambia,WFP HungerMapLive
2023-10-05,15.82,,Ghana,WFP HungerMapLive
2023-10-05,49.59,,Guinea,WFP HungerMapLive
2023-10-05,34.13,,Guinea-Bissau,WFP HungerMapLive
2023-10-05,23.9,,Kenya,WFP HungerMapLive
2023-10-05,33.48,,Lesotho,WFP HungerMapLive
2023-10-05,33.98,,Liberia,WFP HungerMapLive
2023-10-05,15.9,,Libya,WFP HungerMapLive
2023-10-05,33.67,,Madagascar,WFP HungerMapLive
2023-10-05,22.31,,Malawi,WFP HungerMapLive
2023-10-05,54.19,,Mali,WFP HungerMapLive
2023-10-05,18.33,,Morocco,WFP HungerMapLive
2023-10-05,27.91,,Mozambique,WFP HungerMapLive
2023-10-05,10.77,,Namibia,WFP HungerMapLive
2023-10-05,67.19,,Niger,WFP HungerMapLive
2023-10-05,39.18,,Nigeria,WFP HungerMapLive
2023-10-05,24.34,,Rwanda,WFP HungerMapLive
2023-10-05,16.01,,Sao Tome and Principe,WFP HungerMapLive
2023-10-05,27.57,,Senegal,WFP HungerMapLive
2023-10-05,58.84,,Sierra Leone,WFP HungerMapLive
2023-10-05,82.91,,Somalia,WFP HungerMapLive
2023-10-05,28.55,,South Sudan,WFP HungerMapLive
2023-10-05,32.13,,Sudan,WFP HungerMapLive
2023-10-05,5.89,,Tanzania,WFP HungerMapLive
2023-10-05,19.83,,Togo,WFP HungerMapLive
2023-10-05,15.31,,Tunisia,WFP HungerMapLive
2023-10-05,16.27,,Uganda,WFP HungerMapLive
2023-10-05,20.45,,Zambia,WFP HungerMapLive
2023-10-05,25.53,,Zimbabwe,WFP HungerMapLive
2023-10-04,24.845,,Africa (median),WFP HungerMapLive
2023-10-04,21.79,,Algeria,WFP HungerMapLive
2023-10-04,11.53,,Angola,WFP HungerMapLive
2023-10-04,19.7,,Botswana,WFP HungerMapLive
2023-10-04,52.93,,Burkina Faso,WFP HungerMapLive
2023-10-04,30.28,,Burundi,WFP HungerMapLive
2023-10-04,23.14,,Cabo Verde,WFP HungerMapLive
2023-10-04,36.63,,Cameroon,WFP HungerMapLive
2023-10-04,30.72,,Central African Republic,WFP HungerMapLive
2023-10-04,44.18,,Chad,WFP HungerMapLive
2023-10-04,31.54,,Comoros,WFP HungerMapLive
2023-10-04,21.37,,Congo Republic,WFP HungerMapLive
2023-10-04,14.36,,Cote d'Ivoire,WFP HungerMapLive
2023-10-04,41.43,,DR Congo,WFP HungerMapLive
2023-10-04,24.14,,Djibouti,WFP HungerMapLive
2023-10-04,17.03,,Egypt,WFP HungerMapLive
2023-10-04,16.68,,Eswatini,WFP HungerMapLive
2023-10-04,25.35,,Gambia,WFP HungerMapLive
2023-10-04,15.82,,Ghana,WFP HungerMapLive
2023-10-04,48.88,,Guinea,WFP HungerMapLive
2023-10-04,34.15,,Guinea-Bissau,WFP HungerMapLive
2023-10-04,23.07,,Kenya,WFP HungerMapLive
2023-10-04,33.47,,Lesotho,WFP HungerMapLive
2023-10-04,33.98,,Liberia,WFP HungerMapLive
2023-10-04,15.9,,Libya,WFP HungerMapLive
2023-10-04,33.94,,Madagascar,WFP HungerMapLive
2023-10-04,22.37,,Malawi,WFP HungerMapLive
2023-10-04,53.77,,Mali,WFP HungerMapLive
2023-10-04,18.33,,Morocco,WFP HungerMapLive
2023-10-04,28.26,,Mozambique,WFP HungerMapLive
2023-10-04,10.82,,Namibia,WFP HungerMapLive
2023-10-04,67.55,,Niger,WFP HungerMapLive
2023-10-04,38.98,,Nigeria,WFP HungerMapLive
2023-10-04,24.34,,Rwanda,WFP HungerMapLive
2023-10-04,15.96,,Sao Tome and Principe,WFP HungerMapLive
2023-10-04,27.57,,Senegal,WFP HungerMapLive
2023-10-04,58.78,,Sierra Leone,WFP HungerMapLive
2023-10-04,82.88,,Somalia,WFP HungerMapLive
2023-10-04,28.33,,South Sudan,WFP HungerMapLive
2023-10-04,32.13,,Sudan,WFP HungerMapLive
2023-10-04,5.89,,Tanzania,WFP HungerMapLive
2023-10-04,19.84,,Togo,WFP HungerMapLive
2023-10-04,15.31,,Tunisia,WFP HungerMapLive
2023-10-04,16.27,,Uganda,WFP HungerMapLive
2023-10-04,20.44,,Zambia,WFP HungerMapLive
2023-10-04,26.46,,Zimbabwe,WFP HungerMapLive
2023-10-03,24.835,,Africa (median),WFP HungerMapLive
2023-10-03,21.78,,Algeria,WFP HungerMapLive
2023-10-03,11.42,,Angola,WFP HungerMapLive
2023-10-03,19.69,,Botswana,WFP HungerMapLive
2023-10-03,52.83,,Burkina Faso,WFP HungerMapLive
2023-10-03,30.23,,Burundi,WFP HungerMapLive
2023-10-03,23.54,,Cabo Verde,WFP HungerMapLive
2023-10-03,36.57,,Cameroon,WFP HungerMapLive
2023-10-03,30.72,,Central African Republic,WFP HungerMapLive
2023-10-03,44.26,,Chad,WFP HungerMapLive
2023-10-03,31.43,,Comoros,WFP HungerMapLive
2023-10-03,21.37,,Congo Republic,WFP HungerMapLive
2023-10-03,14.36,,Cote d'Ivoire,WFP HungerMapLive
2023-10-03,41.45,,DR Congo,WFP HungerMapLive
2023-10-03,24.15,,Djibouti,WFP HungerMapLive
2023-10-03,17.03,,Egypt,WFP HungerMapLive
2023-10-03,16.26,,Eswatini,WFP HungerMapLive
2023-10-03,25.35,,Gambia,WFP HungerMapLive
2023-10-03,15.85,,Ghana,WFP HungerMapLive
2023-10-03,49.23,,Guinea,WFP HungerMapLive
2023-10-03,34.38,,Guinea-Bissau,WFP HungerMapLive
2023-10-03,23.07,,Kenya,WFP HungerMapLive
2023-10-03,33.25,,Lesotho,WFP HungerMapLive
2023-10-03,33.96,,Liberia,WFP HungerMapLive
2023-10-03,15.9,,Libya,WFP HungerMapLive
2023-10-03,34.49,,Madagascar,WFP HungerMapLive
2023-10-03,22.31,,Malawi,WFP HungerMapLive
2023-10-03,53.59,,Mali,WFP HungerMapLive
2023-10-03,18.32,,Morocco,WFP HungerMapLive
2023-10-03,28.05,,Mozambique,WFP HungerMapLive
2023-10-03,10.93,,Namibia,WFP HungerMapLive
2023-10-03,67.22,,Niger,WFP HungerMapLive
2023-10-03,38.99,,Nigeria,WFP HungerMapLive
2023-10-03,24.32,,Rwanda,WFP HungerMapLive
2023-10-03,15.96,,Sao Tome and Principe,WFP HungerMapLive
2023-10-03,27.65,,Senegal,WFP HungerMapLive
2023-10-03,58.34,,Sierra Leone,WFP HungerMapLive
2023-10-03,82.8,,Somalia,WFP HungerMapLive
2023-10-03,28.36,,South Sudan,WFP HungerMapLive
2023-10-03,32.12,,Sudan,WFP HungerMapLive
2023-10-03,6.03,,Tanzania,WFP HungerMapLive
2023-10-03,19.91,,Togo,WFP HungerMapLive
2023-10-03,15.32,,Tunisia,WFP HungerMapLive
2023-10-03,16.36,,Uganda,WFP HungerMapLive
2023-10-03,20.4,,Zambia,WFP HungerMapLive
2023-10-03,26.1,,Zimbabwe,WFP HungerMapLive
2023-10-02,24.759999999999998,,Africa (median),WFP HungerMapLive
2023-10-02,21.78,,Algeria,WFP HungerMapLive
2023-10-02,11.7,,Angola,WFP HungerMapLive
2023-10-02,19.69,,Botswana,WFP HungerMapLive
2023-10-02,53.01,,Burkina Faso,WFP HungerMapLive
2023-10-02,30.23,,Burundi,WFP HungerMapLive
2023-10-02,23.54,,Cabo Verde,WFP HungerMapLive
2023-10-02,36.35,,Cameroon,WFP HungerMapLive
2023-10-02,30.92,,Central African Republic,WFP HungerMapLive
2023-10-02,44.33,,Chad,WFP HungerMapLive
2023-10-02,31.43,,Comoros,WFP HungerMapLive
2023-10-02,21.69,,Congo Republic,WFP HungerMapLive
2023-10-02,14.37,,Cote d'Ivoire,WFP HungerMapLive
2023-10-02,41.27,,DR Congo,WFP HungerMapLive
2023-10-02,24.15,,Djibouti,WFP HungerMapLive
2023-10-02,17.03,,Egypt,WFP HungerMapLive
2023-10-02,16.26,,Eswatini,WFP HungerMapLive
2023-10-02,25.35,,Gambia,WFP HungerMapLive
2023-10-02,15.85,,Ghana,WFP HungerMapLive
2023-10-02,48.78,,Guinea,WFP HungerMapLive
2023-10-02,34.4,,Guinea-Bissau,WFP HungerMapLive
2023-10-02,23.03,,Kenya,WFP HungerMapLive
2023-10-02,33.25,,Lesotho,WFP HungerMapLive
2023-10-02,33.96,,Liberia,WFP HungerMapLive
2023-10-02,15.9,,Libya,WFP HungerMapLive
2023-10-02,34.34,,Madagascar,WFP HungerMapLive
